cowcode,ccode,year,legis,newleg,date_h,year_h,month_h,date_s,p_h,p_s,g_h,g_s,coalition,enph,enps,c_h
41,HTI,2015,1,0,2011-03-20T00:00:00Z,2011,3,2011-03-20T00:00:00Z,0.03125,0,0.03125,0,0,3.90177822113037,2.63157892227173,0.767697155475616
41,HTI,2016,1,1,2015-10-25T00:00:00Z,2015,10,2015-10-25T00:00:00Z,0.282608687877655,0.0833333358168602,0.282608687877655,0.0833333358168602,0,7.85157775878906,6.85714292526245,0.783596873283386
41,HTI,2017,1,0,2015-10-25T00:00:00Z,2015,10,2015-10-25T00:00:00Z,0.282608687877655,0.0833333358168602,0.282608687877655,0.0833333358168602,0,7.85157775878906,6.85714292526245,0.783596873283386
41,HTI,2018,1,0,2015-10-25T00:00:00Z,2015,10,2015-10-25T00:00:00Z,0.282608687877655,0.0833333358168602,0.282608687877655,0.0833333358168602,0,7.85157775878906,6.85714292526245,0.783596873283386
41,HTI,2019,1,0,2015-10-25T00:00:00Z,2015,10,2015-10-25T00:00:00Z,0.282608687877655,0.0833333358168602,0.282608687877655,0.0833333358168602,0,7.85157775878906,6.85714292526245,0.783596873283386
70,MEX,1925,1,1,1924-07-06T00:00:00Z,1924,7,1924-07-06T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1926,1,1,1926-07-01T00:00:00Z,1926,7,1926-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1927,1,0,1926-07-01T00:00:00Z,1926,7,1926-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1928,1,1,1928-07-01T00:00:00Z,1928,7,1928-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1929,1,0,1928-07-01T00:00:00Z,1928,7,1928-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1930,1,1,1930-07-06T00:00:00Z,1930,7,1930-07-06T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1931,1,0,1930-07-06T00:00:00Z,1930,7,1930-07-06T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1932,1,1,1932-07-03T00:00:00Z,1932,7,1932-07-03T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1933,1,0,1932-07-03T00:00:00Z,1932,7,1932-07-03T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1934,1,1,1934-07-01T00:00:00Z,1934,7,1934-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1935,1,0,1934-07-01T00:00:00Z,1934,7,1934-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1936,1,0,1934-07-01T00:00:00Z,1934,7,1934-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1937,1,0,1934-07-01T00:00:00Z,1934,7,1934-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1938,1,0,1934-07-01T00:00:00Z,1934,7,1934-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1939,1,0,1934-07-01T00:00:00Z,1934,7,1934-07-01T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1940,1,1,1940-07-07T00:00:00Z,1940,7,1940-07-07T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1941,1,0,1940-07-07T00:00:00Z,1940,7,1940-07-07T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1942,1,0,1940-07-07T00:00:00Z,1940,7,1940-07-07T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1943,1,0,1940-07-07T00:00:00Z,1940,7,1940-07-07T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1944,1,0,1940-07-07T00:00:00Z,1940,7,1940-07-07T00:00:00Z,1,1,1,1,0,1,1,0
70,MEX,1945,1,1,1943-01-01T00:00:00Z,1943,1,,1,1,1,1,0,1,1,0
70,MEX,1946,1,1,1946-07-07T00:00:00Z,1946,7,,0.959183692932129,1,0.959183692932129,1,0,1.08582484722137,1,0.0634920448064804
70,MEX,1947,1,0,1946-07-07T00:00:00Z,1946,7,,0.959183692932129,1,0.959183692932129,1,0,1.08582484722137,1,0.0634920448064804
70,MEX,1948,1,0,1946-07-07T00:00:00Z,1946,7,,0.959183692932129,1,0.959183692932129,1,0,1.08582484722137,1,0.0634920448064804
70,MEX,1949,1,1,1949-07-03T00:00:00Z,1949,7,,0.965986371040344,1,0.965986371040344,1,0,1.0707596540451,1,0.0571428798139095
70,MEX,1950,1,0,1949-07-03T00:00:00Z,1949,7,,0.965986371040344,1,0.965986371040344,1,0,1.0707596540451,1,0.0571428798139095
70,MEX,1951,1,0,1949-07-03T00:00:00Z,1949,7,,0.965986371040344,1,0.965986371040344,1,0,1.0707596540451,1,0.0571428798139095
70,MEX,1952,1,1,1952-07-07T00:00:00Z,1952,7,,0.937888205051422,1,0.937888205051422,1,0,1.13494467735291,1,0.0857142806053162
70,MEX,1953,1,0,1952-07-07T00:00:00Z,1952,7,,0.937888205051422,1,0.937888205051422,1,0,1.13494467735291,1,0.0857142806053162
70,MEX,1954,1,0,1952-07-07T00:00:00Z,1952,7,,0.937888205051422,1,0.937888205051422,1,0,1.13494467735291,1,0.0857142806053162
70,MEX,1955,1,1,1955-07-04T00:00:00Z,1955,7,,0.944444417953491,1,0.944444417953491,1,0,1.11914718151093,1,0.0836762934923172
70,MEX,1956,1,0,1955-07-04T00:00:00Z,1955,7,,0.944444417953491,1,0.944444417953491,1,0,1.11914718151093,1,0.0836762934923172
70,MEX,1957,1,0,1955-07-04T00:00:00Z,1955,7,,0.944444417953491,1,0.944444417953491,1,0,1.11914718151093,1,0.0836762934923172
70,MEX,1958,1,1,1958-07-06T00:00:00Z,1958,7,,0.944444417953491,1,0.944444417953491,1,0,1.11924266815186,1,0.0823045521974564
70,MEX,1959,1,0,1958-07-06T00:00:00Z,1958,7,,0.944444417953491,1,0.944444417953491,1,0,1.11924266815186,1,0.0823045521974564
70,MEX,1960,1,0,1958-07-06T00:00:00Z,1958,7,,0.944444417953491,,0.944444417953491,,0,1.11924266815186,,0.0823045521974564
70,MEX,1961,1,1,1961-07-02T00:00:00Z,1961,7,,0.966292142868042,,0.966292142868042,,0,1.07004380226135,,0.0580524280667305
70,MEX,1962,1,0,1961-07-02T00:00:00Z,1961,7,,0.966292142868042,,0.966292142868042,,0,1.07004380226135,,0.0580524280667305
70,MEX,1963,1,0,1961-07-02T00:00:00Z,1961,7,,0.966292142868042,,0.966292142868042,,0,1.07004380226135,,0.0580524280667305
70,MEX,1964,1,1,1964-07-05T00:00:00Z,1964,7,,0.833333313465118,,0.833333313465118,,0,1.4157303571701,,0.238095253705978
70,MEX,1965,1,0,1964-07-05T00:00:00Z,1964,7,,0.833333313465118,,0.833333313465118,,0,1.4157303571701,,0.238095253705978
70,MEX,1966,1,0,1964-07-05T00:00:00Z,1964,7,,0.833333313465118,,0.833333313465118,,0,1.4157303571701,,0.238095253705978
70,MEX,1967,1,1,1967-07-02T00:00:00Z,1967,7,,0.834905683994293,,0.834905683994293,,0,1.41093730926514,,0.235849022865295
70,MEX,1968,1,0,1967-07-02T00:00:00Z,1967,7,,0.834905683994293,,0.834905683994293,,0,1.41093730926514,,0.235849022865295
70,MEX,1969,1,0,1967-07-02T00:00:00Z,1967,7,,0.834905683994293,,0.834905683994293,,0,1.41093730926514,,0.235849022865295
70,MEX,1970,1,1,1970-07-05T00:00:00Z,1970,7,,0.835680723190308,,0.835680723190308,,0,1.40858149528503,,0.234741806983948
70,MEX,1971,1,0,1970-07-05T00:00:00Z,1970,7,,0.835680723190308,,0.835680723190308,,0,1.40858149528503,,0.234741806983948
70,MEX,1972,1,0,1970-07-05T00:00:00Z,1970,7,,0.835680723190308,,0.835680723190308,,0,1.40858149528503,,0.234741806983948
70,MEX,1973,1,1,1973-07-01T00:00:00Z,1973,7,,0.818181812763214,,0.818181812763214,,0,1.46214544773102,,0.261595547199249
70,MEX,1974,1,0,1973-07-01T00:00:00Z,1973,7,,0.818181812763214,,0.818181812763214,,0,1.46214544773102,,0.261595547199249
70,MEX,1975,1,0,1973-07-01T00:00:00Z,1973,7,,0.818181812763214,,0.818181812763214,,0,1.46214544773102,,0.261595547199249
70,MEX,1976,1,1,1976-07-04T00:00:00Z,1976,7,,0.822784781455994,,0.822784781455994,,0,1.45255899429321,,0.241912826895714
70,MEX,1977,1,0,1976-07-04T00:00:00Z,1976,7,,0.822784781455994,,0.822784781455994,,0,1.45255899429321,,0.241912826895714
70,MEX,1978,1,0,1976-07-04T00:00:00Z,1976,7,,0.822784781455994,,0.822784781455994,,0,1.45255899429321,,0.241912826895714
70,MEX,1979,1,1,1979-07-01T00:00:00Z,1979,7,1979-07-01T00:00:00Z,0.740000009536743,1,0.740000009536743,1,0,1.77277445793152,1,0.323413461446762
70,MEX,1980,1,0,1979-07-01T00:00:00Z,1979,7,1979-07-01T00:00:00Z,0.740000009536743,1,0.740000009536743,1,0,1.77277445793152,1,0.323413461446762
70,MEX,1981,1,0,1979-07-01T00:00:00Z,1979,7,1979-07-01T00:00:00Z,0.740000009536743,1,0.740000009536743,1,0,1.77277445793152,1,0.323413461446762
70,MEX,1982,1,1,1982-07-04T00:00:00Z,1982,7,1982-07-04T00:00:00Z,0.747500002384186,0.984375,0.747500002384186,0.984375,0,1.72043013572693,1.03173804283142,0.341584146022797
70,MEX,1983,1,0,1982-07-04T00:00:00Z,1982,7,1982-07-04T00:00:00Z,0.747500002384186,0.984375,0.747500002384186,0.984375,0,1.72043013572693,1.03173804283142,0.341584146022797
70,MEX,1984,1,0,1982-07-04T00:00:00Z,1982,7,1982-07-04T00:00:00Z,0.747500002384186,0.984375,0.747500002384186,0.984375,0,1.72043013572693,1.03173804283142,0.341584146022797
70,MEX,1985,1,1,1985-07-07T00:00:00Z,1985,7,1985-07-07T00:00:00Z,0.725000023841858,0.984375,0.725000023841858,0.984375,0,1.85086631774902,1.03173804283142,0.328318148851395
70,MEX,1986,1,0,1985-07-07T00:00:00Z,1985,7,1985-07-07T00:00:00Z,0.725000023841858,0.984375,0.725000023841858,0.984375,0,1.85086631774902,1.03173804283142,0.328318148851395
70,MEX,1987,1,0,1985-07-07T00:00:00Z,1985,7,1985-07-07T00:00:00Z,0.725000023841858,0.984375,0.725000023841858,0.984375,0,1.85086631774902,1.03173804283142,0.328318148851395
70,MEX,1988,1,1,1988-07-06T00:00:00Z,1988,7,1988-07-06T00:00:00Z,0.519999980926514,0.9375,0.519999980926514,0.9375,0,3.03892254829407,1.13274335861206,0.602216720581055
70,MEX,1989,1,0,1988-07-06T00:00:00Z,1988,7,1988-07-06T00:00:00Z,0.519999980926514,0.9375,0.519999980926514,0.9375,0,3.03892254829407,1.13274335861206,0.602216720581055
70,MEX,1990,1,0,1988-07-06T00:00:00Z,1988,7,1988-07-06T00:00:00Z,0.519999980926514,0.9375,0.519999980926514,0.9375,0,3.03892254829407,1.13274335861206,0.602216720581055
70,MEX,1991,1,1,1991-08-19T00:00:00Z,1991,8,1991-08-19T00:00:00Z,0.639999985694885,0.953125,0.639999985694885,0.953125,0,2.21434903144836,1.09930217266083,0.476666688919067
70,MEX,1992,1,0,1991-08-19T00:00:00Z,1991,8,1991-08-19T00:00:00Z,0.639999985694885,0.953125,0.639999985694885,0.953125,0,2.21434903144836,1.09930217266083,0.476666688919067
70,MEX,1993,1,0,1991-08-19T00:00:00Z,1991,8,1991-08-19T00:00:00Z,0.639999985694885,0.953125,0.639999985694885,0.953125,0,2.21434903144836,1.09930217266083,0.476666688919067
70,MEX,1994,1,1,1994-08-21T00:00:00Z,1994,8,1994-08-21T00:00:00Z,0.600000023841858,0.7421875,0.600000023841858,0.7421875,0,2.28724074363708,1.68663787841797,0.593019962310791
70,MEX,1995,1,0,1994-08-21T00:00:00Z,1994,8,1994-08-21T00:00:00Z,0.600000023841858,0.7421875,0.600000023841858,0.7421875,0,2.28724074363708,1.68663787841797,0.593019962310791
70,MEX,1996,1,0,1994-08-21T00:00:00Z,1994,8,1994-08-21T00:00:00Z,0.600000023841858,0.7421875,0.600000023841858,0.7421875,0,2.28724074363708,1.68663787841797,0.593019962310791
70,MEX,1997,1,1,1997-07-06T00:00:00Z,1997,7,1997-07-06T00:00:00Z,0.477999985218048,0.6015625,0.477999985218048,0.6015625,0,2.85714292526245,2.25178670883179,0.754789292812347
70,MEX,1998,1,0,1997-07-06T00:00:00Z,1997,7,1997-07-06T00:00:00Z,0.477999985218048,0.6015625,0.477999985218048,0.6015625,0,2.85714292526245,2.25178670883179,0.754789292812347
70,MEX,1999,1,0,1997-07-06T00:00:00Z,1997,7,1997-07-06T00:00:00Z,0.477999985218048,0.6015625,0.477999985218048,0.6015625,0,2.85714292526245,2.25178670883179,0.754789292812347
70,MEX,2000,1,1,2000-07-06T00:00:00Z,2000,7,2000-07-02T00:00:00Z,0.412000000476837,0.3671875,0.447999998927116,0.40625,1,2.74936747550964,2.72884750366211,0.967272281646729
70,MEX,2001,1,0,2000-07-06T00:00:00Z,2000,7,2000-07-02T00:00:00Z,0.412000000476837,0.3671875,0.447999998927116,0.40625,1,2.74936747550964,2.72884750366211,0.967272281646729
70,MEX,2002,1,0,2000-07-06T00:00:00Z,2000,7,2000-07-02T00:00:00Z,0.412000000476837,0.3671875,0.447999998927116,0.40625,1,2.74936747550964,2.72884750366211,0.967272281646729
70,MEX,2003,1,1,2003-07-06T00:00:00Z,2003,7,2003-07-02T00:00:00Z,0.305999994277954,0.365079373121262,0.339999996125698,0.404761914163828,1,3.01350045204163,2.66107940673828,0.919636368751526
70,MEX,2004,1,0,2003-07-06T00:00:00Z,2003,7,2003-07-02T00:00:00Z,0.305999994277954,0.365079373121262,0.339999996125698,0.404761914163828,1,3.01350045204163,2.66107940673828,0.919636368751526
70,MEX,2005,1,0,2003-07-06T00:00:00Z,2003,7,2003-07-02T00:00:00Z,0.305999994277954,0.365079373121262,0.339999996125698,0.404761914163828,1,3.01350045204163,2.66107940673828,0.919636368751526
70,MEX,2006,1,1,2006-07-02T00:00:00Z,2006,7,2006-07-02T00:00:00Z,0.414000004529953,0.40625,0.448000006377697,0.453125,1,3.51429605484009,3.59613704681396,0.817737817764282
70,MEX,2007,1,0,2006-07-02T00:00:00Z,2006,7,2006-07-02T00:00:00Z,0.414000004529953,0.40625,0.448000006377697,0.453125,1,3.51429605484009,3.59613704681396,0.817737817764282
70,MEX,2008,1,0,2006-07-02T00:00:00Z,2006,7,2006-07-02T00:00:00Z,0.414000004529953,0.40625,0.448000006377697,0.453125,1,3.51429605484009,3.59613704681396,0.817737817764282
70,MEX,2009,1,1,2009-07-07T00:00:00Z,2009,7,2009-07-07T00:00:00Z,0.28600001335144,0.3984375,0.328000012785196,0.4453125,1,3.03449606895447,3.7270245552063,0.888708472251892
70,MEX,2010,1,0,2009-07-07T00:00:00Z,2009,7,2009-07-07T00:00:00Z,0.28600001335144,0.3984375,0.328000012785196,0.4453125,1,3.03449606895447,3.7270245552063,0.888708472251892
70,MEX,2011,1,0,2009-07-07T00:00:00Z,2009,7,2009-07-07T00:00:00Z,0.28600001335144,0.3984375,0.328000012785196,0.4453125,1,3.03449606895447,3.7270245552063,0.888708472251892
70,MEX,2012,1,1,2012-07-01T00:00:00Z,2012,7,2012-07-01T00:00:00Z,0.228000000119209,0.296875,0.285999998450279,0.3671875,1,3.56237006187439,3.45654010772705,0.87788861989975
70,MEX,2013,1,0,2012-07-01T00:00:00Z,2012,7,2012-07-01T00:00:00Z,0.228000000119209,0.296875,0.285999998450279,0.3671875,1,3.56237006187439,3.45654010772705,0.87788861989975
70,MEX,2014,1,0,2012-07-01T00:00:00Z,2012,7,2012-07-01T00:00:00Z,0.228000000119209,0.296875,0.285999998450279,0.3671875,1,3.56237006187439,3.45654010772705,0.87788861989975
70,MEX,2015,1,1,2015-06-07T00:00:00Z,2015,6,2012-07-01T00:00:00Z,0.416000008583069,0.40625,0.522000007331371,0.484375,1,3.99463105201721,3.45654010772705,0.799930214881897
70,MEX,2016,1,0,2015-06-07T00:00:00Z,2015,6,2012-07-01T00:00:00Z,0.416000008583069,0.40625,0.522000007331371,0.484375,1,3.99463105201721,3.45654010772705,0.799930214881897
70,MEX,2017,1,0,2015-06-07T00:00:00Z,2015,6,2012-07-01T00:00:00Z,0.416000008583069,0.40625,0.522000007331371,0.484375,1,3.99463105201721,3.45654010772705,0.799930214881897
70,MEX,2018,1,1,2018-07-01T00:00:00Z,2018,7,2018-07-01T00:00:00Z,0.381999999284744,0.4296875,0.648000005632639,0.59375,1,4.68568420410156,4.11038637161255,0.841810345649719
70,MEX,2019,1,0,2018-07-01T00:00:00Z,2018,7,2018-07-01T00:00:00Z,0.381999999284744,0.4296875,0.648000005632639,0.59375,1,4.68568420410156,4.11038637161255,0.841810345649719
70,MEX,2020,1,0,2018-07-01T00:00:00Z,2018,7,2018-07-01T00:00:00Z,0.381999999284744,0.4296875,0.648000005632639,0.59375,1,4.68568420410156,4.11038637161255,0.841810345649719
93,NIC,1925,1,1,1925-01-01T00:00:00Z,1925,1,1925-01-01T00:00:00Z,,,,,,,,
93,NIC,1926,1,1,1926-10-01T00:00:00Z,1926,10,1926-10-01T00:00:00Z,0.67441862821579,0.791666686534882,0.67441862821579,0.791666686534882,0,1.78302788734436,1.49222791194916,0.65116274356842
93,NIC,1927,1,0,1926-10-01T00:00:00Z,1926,10,1926-10-01T00:00:00Z,0.67441862821579,0.791666686534882,0.67441862821579,0.791666686534882,0,1.78302788734436,1.49222791194916,0.65116274356842
93,NIC,1928,1,0,1926-10-01T00:00:00Z,1926,10,1926-10-01T00:00:00Z,0.67441862821579,0.791666686534882,0.67441862821579,0.791666686534882,0,1.78302788734436,1.49222791194916,0.65116274356842
93,NIC,1929,1,1,1928-11-04T00:00:00Z,1928,11,1928-11-04T00:00:00Z,0.441860467195511,0.5,0.441860467195511,0.5,0,1.97331893444061,2,0.883720874786377
93,NIC,1930,1,0,1928-11-04T00:00:00Z,1928,11,1928-11-04T00:00:00Z,0.441860467195511,0.5,0.441860467195511,0.5,0,1.97331893444061,2,0.883720874786377
93,NIC,1931,1,0,1928-11-04T00:00:00Z,1928,11,1928-11-04T00:00:00Z,0.67441862821579,0.666666686534882,0.67441862821579,0.666666686534882,0,1.78302788734436,1.79999983310699,0.65116274356842
93,NIC,1932,1,0,1928-11-04T00:00:00Z,1928,11,1928-11-04T00:00:00Z,0.67441862821579,0.666666686534882,0.67441862821579,0.666666686534882,0,1.78302788734436,1.79999983310699,0.65116274356842
93,NIC,1933,1,1,1932-11-06T00:00:00Z,1932,11,1932-11-06T00:00:00Z,0.67441862821579,0.652173936367035,0.67441862821579,0.652173936367035,0,1.78302788734436,1.83044970035553,0.65116274356842
93,NIC,1934,1,0,1932-11-06T00:00:00Z,1932,11,1932-11-06T00:00:00Z,0.67441862821579,0.652173936367035,0.67441862821579,0.652173936367035,0,1.78302788734436,1.83044970035553,0.65116274356842
93,NIC,1935,1,1,1934-10-07T00:00:00Z,1934,10,1934-10-07T00:00:00Z,0.69767439365387,0.708333313465118,0.69767439365387,0.708333313465118,0,1.72965395450592,1.70414209365845,0.604651212692261
93,NIC,1936,1,0,1934-10-07T00:00:00Z,1934,10,1934-10-07T00:00:00Z,0.69767439365387,0.708333313465118,0.69767439365387,0.708333313465118,0,1.72965395450592,1.70414209365845,0.604651212692261
93,NIC,1937,1,0,1934-10-07T00:00:00Z,1934,10,1934-10-07T00:00:00Z,0.69767439365387,0.708333313465118,0.69767439365387,0.708333313465118,0,1.72965395450592,1.70414209365845,0.604651212692261
93,NIC,1938,1,0,1934-10-07T00:00:00Z,1934,10,1934-10-07T00:00:00Z,0.69767439365387,0.708333313465118,0.69767439365387,0.708333313465118,0,1.72965395450592,1.70414209365845,0.604651212692261
93,NIC,1939,1,1,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.61904764175415,0.75,0.833333358168602,0.9375,1,1.89270377159119,1.60000002384186,0.651700675487518
93,NIC,1940,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.61904764175415,0.75,0.833333358168602,0.9375,1,1.89270377159119,1.60000002384186,0.651700675487518
93,NIC,1941,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.61904764175415,0.75,0.833333358168602,0.9375,1,1.89270377159119,1.60000002384186,0.651700675487518
93,NIC,1942,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.61904764175415,0.75,0.833333358168602,0.9375,1,1.89270377159119,1.60000002384186,0.651700675487518
93,NIC,1943,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.61904764175415,0.75,0.833333358168602,0.9375,1,1.89270377159119,1.60000002384186,0.651700675487518
93,NIC,1944,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.649999976158142,0.75,0.799999982118607,0.9375,1,1.83486247062683,1.60000002384186,0.643750071525574
93,NIC,1945,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.649999976158142,0.6875,0.799999982118607,0.875,1,2.06185579299927,1.91044771671295,0.643750071525574
93,NIC,1946,1,0,1938-11-06T00:00:00Z,1938,11,1938-11-07T00:00:00Z,0.649999976158142,0.6875,0.799999982118607,0.875,1,2.06185579299927,1.91044771671295,0.643750071525574
93,NIC,1947,1,1,1947-02-02T00:00:00Z,1947,2,,0.775510191917419,0.6875,0.93877549469471,0.8125,1,1.58272910118103,1.91044771671295,0.392191678285599
93,NIC,1948,1,1,1948-01-22T00:00:00Z,1948,1,1948-01-22T00:00:00Z,0.649999976158142,0.666666686534882,0.749999977648258,0.777777798473835,1,2.02020215988159,1.97560966014862,0.673333346843719
93,NIC,1949,1,0,1948-01-22T00:00:00Z,1948,1,1948-01-22T00:00:00Z,0.649999976158142,0.666666686534882,0.749999977648258,0.777777798473835,1,2.02020215988159,1.97560966014862,0.673333346843719
93,NIC,1950,1,1,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1951,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1952,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1953,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1954,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1955,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1956,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1957,1,0,1950-05-21T00:00:00Z,1950,5,1950-05-21T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1958,1,1,1957-03-03T00:00:00Z,1957,3,1957-03-03T00:00:00Z,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,0,1.79999983310699,1.79999983310699,0.666666626930237
93,NIC,1959,1,0,1957-03-03T00:00:00Z,1957,3,1957-03-03T00:00:00Z,0.666666686534882,0.631578922271729,0.666666686534882,0.631578922271729,0,1.79999983310699,1.87046647071838,0.666666626930237
93,NIC,1960,1,0,1957-03-03T00:00:00Z,1957,3,1957-03-03T00:00:00Z,0.666666686534882,0.631578922271729,0.666666686534882,0.631578922271729,0,1.79999983310699,1.87046647071838,0.666666626930237
93,NIC,1961,1,0,1957-03-03T00:00:00Z,1957,3,1957-03-03T00:00:00Z,0.666666686534882,0.631578922271729,0.666666686534882,0.631578922271729,0,1.79999983310699,1.87046647071838,0.666666626930237
93,NIC,1962,1,0,1957-03-03T00:00:00Z,1957,3,1957-03-03T00:00:00Z,0.666666686534882,0.631578922271729,0.666666686534882,0.631578922271729,0,1.79999983310699,1.87046647071838,0.666666626930237
93,NIC,1963,1,1,1963-02-03T00:00:00Z,1963,2,,0.666666686534882,0.631578922271729,0.666666686534882,0.631578922271729,0,1.79999983310699,1.87046647071838,0.666666626930237
93,NIC,1964,1,0,1963-02-03T00:00:00Z,1963,2,,0.666666686534882,0.631578922271729,0.666666686534882,0.631578922271729,0,1.79999983310699,1.87046647071838,0.666666626930237
